Num.,polymer name,m1,c1,m2,c2,Size_pred,PDI_pred,EE_pred,NDI-Size_pred,NDI-PDI_pred,NDI-EE_pred,Deff_pred,logTE_pred
24,,PPG,123,PEG,132,77.5,0.06290000000000003,84.2,1.067278623315,1.41754694031299,0.940878689289093,0.489950031042099,6.0095410065932935
25,,PPG,438,PEG,753,77.5,0.0783,88.5,1.155053014805,3.1702955084460474,0.9322034120559692,0.5534111261367798,5.920213518421059
26,,PPG,232,PEG,910,96.0,0.08019999999999998,92.6,1.1559204409200001,2.397735447487496,0.9281814694404602,0.6165409684181213,5.937754920491281
27,,PPG,695,PEG,29,125.0,0.4337000000000001,93.3,1.13044814027,1.6537370810057026,0.5046201944351196,0.20400503277778625,4.66886017757825
28,,PPG,697,PEG,539,357.0,0.24599999999999989,84.2,1.0779525452,1.0939380878986071,0.9424911737442017,0.4742201566696167,5.733559868699071
29,,PPG,571,PEG,336,125.0,0.2375999999999999,84.2,1.1920642398849999,1.5031424887799558,0.8458985090255737,0.3532657325267792,5.624117881595726
30,,PPG,726,PEG,289,125.0,0.27869999999999995,84.2,1.1610559004599998,1.4995213144362238,0.8044216632843018,0.26154354214668274,5.579835375407173
31,,PPG,826,PEG,179,125.0,0.35019999999999996,33.6,1.0203172754400005,1.4364816515804357,0.8157683610916138,0.24337857961654663,5.540950329150469
32,,PPG,744,PEG,516,125.0,0.2367999999999999,84.2,1.0634903419150001,1.2692250212496816,0.8505036234855652,0.36596816778182983,5.659946930530837
33,,PPG,681,PEG,29,125.0,0.4337000000000001,93.3,1.13044814027,1.6537370810057026,0.5046201944351196,0.20400503277778625,4.66886017757825
34,,PPG,695,PEG,559,357.0,0.24599999999999989,84.2,1.078178708435,1.090141428569774,0.9480200409889221,0.4745093286037445,5.733559868699071
35,,PPG,825,PEG,12,125.0,0.4337000000000001,93.3,1.1244043394749998,1.7997689235422576,0.5046201944351196,0.20374540984630585,4.66557474725825
36,,PPG,602,PEG,138,125.0,0.35019999999999996,33.6,1.0215547171750003,1.4364816515804357,0.8157683610916138,0.24337857961654663,5.540950329150469
37,,PPG,135,PEG,397,77.5,0.06029999999999999,88.5,1.138713260765,2.4492248980699802,0.9340671896934509,0.5774606466293335,5.9377544562990305
38,,PPG,509,PEG,244,125.0,0.24099999999999985,84.2,1.1878343548299999,1.501748604885789,0.7974821925163269,0.26154354214668274,5.5824764445921735
39,,PPG,965,PEG,844,87.5,0.08029999999999997,84.2,1.0906708164649999,1.2325911302428358,0.9501041769981384,0.5436757206916809,6.0361600859117805
40,,PPG,216,PEG,952,96.0,0.08599999999999994,92.6,1.172775992245,2.3523222520070335,0.8717961311340332,0.672348141670227,5.928565293651924
41,,PPG,133,PEG,539,96.0,0.06319999999999996,92.6,1.15516261997,2.393457669712496,0.9281814694404602,0.6165409684181213,5.937458335154531
42,,PPG,357,PEG,211,125.0,0.2162999999999999,84.2,1.1927950913049998,1.5113815143457892,0.8458985090255737,0.3532657325267792,5.624117881595726
43,,PPG,940,PEG,81,109.0,0.4332999999999999,10.400000000000006,1.2004881591299998,1.2829440890039585,0.5046201944351196,0.19455716013908386,4.655095350343584
44,,PPG,210,PEG,858,96.0,0.08109999999999998,92.6,1.1529014535750002,2.393457669712496,0.9281814694404602,0.6165409684181213,5.937754920491281
45,,PPG,441,PEG,134,125.0,0.3197,33.6,1.0268244346550004,1.4715863146213048,0.8044216632843018,0.26154354214668274,5.546612519202287
46,,PPG,390,PEG,444,77.5,0.0865,84.2,1.099606073685,1.4230317779912636,0.9345209002494812,0.539495587348938,5.947699287791352
47,,PPG,27,PEG,270,80.61538461538461,0.05300000000000002,88.5,1.0364807569350005,2.340868347296005,0.8626586198806763,0.3412899076938629,5.996547301053222
48,,PPG,943,PEG,500,125.0,0.24099999999999985,84.2,1.1918343548299999,1.5031424887799558,0.7974821925163269,0.26154354214668274,5.586836435332173
49,,PPG,466,PEG,100,125.0,0.3227,33.6,1.0228220727200004,1.4608503583938286,0.8157683610916138,0.24337857961654663,5.540950329150469
50,,PPG,114,PEG,361,77.5,0.05470000000000004,83.1,1.1408110083250003,2.4737045938335753,1.0055807828903198,0.601908266544342,5.860701379581697
51,,PPG,362,PEG,650,77.5,0.0783,88.5,1.1540349536749999,3.1702955084460474,0.9312310218811035,0.5688052773475647,5.920213518421059
52,,PPG,535,PEG,671,77.5,0.08549999999999999,84.2,1.09861209002,1.409956994631071,0.9221644401550293,0.5085763931274414,5.950106043861352
53,,PPG,491,PEG,799,77.5,0.07849999999999999,88.5,1.15529997525,3.191208967434101,0.9322034120559692,0.5534111261367798,5.920213518421059
54,,PPG,860,PEG,290,125.0,0.3275999999999999,33.6,1.0341537714950004,1.4611357582325548,0.8044216632843018,0.26154354214668274,5.549185718818287
55,,PPG,773,PEG,864,77.5,0.0865,84.2,1.099606073685,1.4197792021062634,0.9345209002494812,0.539495587348938,5.947699287791352
56,,PPG,146,PEG,63,125.0,0.18989999999999999,84.2,1.1770498803599998,1.5492678783037883,0.7827261686325073,0.1798059493303299,5.438482410558545
57,,PPG,134,PEG,799,80.61538461538461,0.0814,85.7,1.081315902335,2.422340858730741,0.888110339641571,0.5692062377929688,5.918180734867372
58,,PPG,660,PEG,400,125.0,0.2375999999999999,84.2,1.1920642398849999,1.5031424887799558,0.8458985090255737,0.3532657325267792,5.624117881595726
59,,PPG,585,PEG,633,77.5,0.08629999999999999,84.2,1.099801121185,1.4197792021062634,0.9345209002494812,0.5416015386581421,5.947699287791352
60,,PPG,654,PEG,722,77.5,0.08629999999999999,84.2,1.099801121185,1.4197792021062634,0.9345209002494812,0.5417355895042419,5.947699287791352
61,,PPG,270,PEG,820,77.5,0.07819999999999999,88.5,1.136647395065,2.4998571435826764,0.9541431069374084,0.6382908821105957,5.938051041635781
62,,PPG,221,PEG,605,77.5,0.07819999999999999,88.5,1.136254702315,2.496700487737343,0.9340671896934509,0.5774606466293335,5.938051041635781
63,,PPG,963,PEG,995,87.5,0.08049999999999999,84.2,1.0902810325449999,1.2846158326190236,0.9373915195465088,0.5416015386581421,6.0410320623757805
64,,PPG,494,PEG,213,125.0,0.2359999999999999,84.2,1.183262631695,1.501748604885789,0.8044216632843018,0.26154354214668274,5.579835375407173
65,,PPG,204,PEG,184,87.5,0.06630000000000004,84.2,1.05525559433,1.1992148657956905,0.9570221304893494,0.5078927278518677,6.139506961069817
66,,PPG,144,PEG,877,80.61538461538461,0.0807,85.7,1.081315902335,2.422340858730741,0.888110339641571,0.5692062377929688,5.918180734867372
67,,PPG,257,PEG,111,125.0,0.20479999999999998,84.2,1.176823061855,1.5480166034840157,0.8019242882728577,0.23367908596992493,5.567539492065355
68,,PPG,914,PEG,855,87.5,0.07949999999999999,84.2,1.0873877991649998,1.2189249195287877,0.9373915195465088,0.5409954786300659,6.0410320623757805
69,,PPG,841,PEG,410,125.0,0.24099999999999985,84.2,1.1878343548299999,1.501748604885789,0.7974821925163269,0.26154354214668274,5.586836435332173
70,,PPG,842,PEG,295,125.0,0.31529999999999997,33.6,1.0435438853700003,1.4344746309977927,0.8044216632843018,0.26154354214668274,5.5578062643082875
71,,PPG,28,PEG,279,80.61538461538461,0.05300000000000002,88.5,1.0375745069350004,2.2807369296067566,0.8626586198806763,0.3412899076938629,5.996547301053222
72,,PPG,232,PEG,495,77.5,0.06009999999999999,88.5,1.137340099645,2.489964618279139,0.9340671896934509,0.5774606466293335,5.939212556509888
73,,PPG,350,PEG,957,77.5,0.07819999999999999,88.5,1.136254702315,2.496700487737343,0.9340671896934509,0.5774606466293335,5.938051041635781
74,,PPG,128,PEG,43,125.0,0.28989999999999994,33.6,1.0115386442150005,1.494507224188169,0.832728922367096,0.16030676662921906,5.41646525420687
75,,PPG,452,PEG,845,77.5,0.0783,88.5,1.15141302964,3.1647383655900474,0.9312310218811035,0.5688052773475647,5.920213518421059
76,,PPG,15,PEG,126,80.61538461538461,0.09250000000000003,88.5,1.0798495395050003,1.9936364620381906,0.8506359457969666,0.299680233001709,5.902320881513722
77,,PPG,978,PEG,105,109.0,0.43169999999999986,10.400000000000006,1.204820530275,1.2829440890039585,0.5046201944351196,0.19356901943683624,4.655095350343584
78,,PPG,801,PEG,438,125.0,0.24099999999999985,84.2,1.1920642398849999,1.5031424887799558,0.7974821925163269,0.26154354214668274,5.586836435332173
79,,PPG,963,PEG,529,125.0,0.24099999999999985,84.2,1.1920642398849999,1.5031424887799558,0.7974821925163269,0.26154354214668274,5.586836435332173
80,,PPG,40,PEG,616,74.75,0.09019999999999997,92.5,1.1277980012400002,2.3892298496763336,0.8610357046127319,0.38090407848358154,5.872585174538662
81,,PPG,762,PEG,256,125.0,0.3275999999999999,33.6,1.0341537714950004,1.4611357582325548,0.8044216632843018,0.26154354214668274,5.546612519202287
82,,PPG,885,PEG,416,125.0,0.24689999999999987,84.2,1.1878343548299999,1.501748604885789,0.7974821925163269,0.26154354214668274,5.5824764445921735
83,,PPG,615,PEG,729,77.5,0.08499999999999999,84.2,1.098832218645,1.3889329619909896,0.9345209002494812,0.5538850426673889,5.947638118951351
84,,PPG,901,PEG,105,109.0,0.43169999999999986,10.400000000000006,1.204820530275,1.2829440890039585,0.5046201944351196,0.19356901943683624,4.655095350343584
85,,PPG,624,PEG,895,77.5,0.07849999999999999,84.2,1.1578490321650001,3.2058776182239344,0.9322034120559692,0.5534042716026306,5.857215602595615
86,,PPG,994,PEG,523,125.0,0.24099999999999985,84.2,1.1918343548299999,1.5031424887799558,0.7974821925163269,0.26154354214668274,5.586836435332173
87,,PPG,297,PEG,379,77.5,0.06849999999999998,84.2,1.10061762871,1.409956994631071,0.9221644401550293,0.49980852007865906,5.954560975706018
88,,PPG,894,PEG,613,125.0,0.2367999999999999,84.2,1.06275667852,1.2692250212496816,0.8505036234855652,0.36596816778182983,5.659946930530837
89,,PPG,783,PEG,925,77.5,0.08499999999999999,84.2,1.098832218645,1.3889329619909896,0.9345209002494812,0.5538850426673889,5.947638118951351
90,,PPG,483,PEG,377,357.0,0.24599999999999989,84.2,1.0779525452,1.0939380878986071,0.9490861296653748,0.4742201566696167,5.733559868699071
91,,PPG,29,PEG,26,88.0,0.11000000000000004,91.7,1.0369727359149998,1.1493595302362798,0.8944918513298035,0.26003146171569824,6.149615355914536
92,,PPG,956,PEG,576,125.0,0.2375999999999999,84.2,1.1920642398849999,1.5031424887799558,0.8458985090255737,0.3532657325267792,5.624117881595726
93,,PPG,320,PEG,540,77.5,0.0783,88.5,1.155053014805,3.1702955084460474,0.9322034120559692,0.5534111261367798,5.920213518421059
94,,PPG,798,PEG,345,125.0,0.2502999999999999,84.2,1.1834404094749997,1.501748604885789,0.8044216632843018,0.26154354214668274,5.579835375407173
95,,PPG,447,PEG,191,125.0,0.2359999999999999,84.2,1.183262631695,1.5019094351247477,0.8044216632843018,0.26154354214668274,5.579835375407173
96,,PPG,560,PEG,652,77.5,0.0865,84.2,1.099606073685,1.4230317779912636,0.9345209002494812,0.5538162589073181,5.947699287791352
97,,PPG,571,PEG,590,87.5,0.08049999999999999,84.2,1.0902810325449999,1.2846158326190236,0.9373915195465088,0.5416015386581421,6.0410320623757805
98,,PPG,649,PEG,298,125.0,0.24689999999999987,84.2,1.1883376371049998,1.501748604885789,0.7974821925163269,0.26154354214668274,5.5824764445921735
99,,PPG,739,PEG,568,457.0,0.31359999999999993,84.2,1.0425859421850001,1.099768145173393,0.9424911737442017,0.4742201566696167,5.752554382077167
100,,PPG,342,PEG,912,77.5,0.07819999999999999,88.5,1.136254702315,2.496700487737343,0.9340671896934509,0.5774606466293335,5.938051041635781
101,,PPG,200,PEG,168,87.5,0.0677,84.2,1.0720367348399997,1.287801376776053,0.9549379348754883,0.43304893374443054,6.063085729424809
102,,PPG,933,PEG,517,125.0,0.24099999999999985,84.2,1.1920642398849999,1.5031424887799558,0.7974821925163269,0.26154354214668274,5.593055377692173
103,,PPG,538,PEG,886,77.5,0.0783,88.5,1.15626836507,3.191208967434101,0.9322034120559692,0.5534111261367798,5.920213518421059
104,,PPG,181,PEG,985,96.0,0.08189999999999996,92.6,1.09615333132,2.38455769224307,0.9050551056861877,0.5817309021949768,6.041061610797324
105,,PPG,926,PEG,289,125.0,0.33129999999999993,33.6,1.0296186837750003,1.4611357582325548,0.8044216632843018,0.26154354214668274,5.546612519202287
106,,PPG,346,PEG,540,77.5,0.07849999999999999,88.5,1.154904757245,3.191208967434101,0.9322034120559692,0.5508102178573608,5.920213518421059
107,,PPG,200,PEG,301,77.5,0.06059999999999999,88.5,1.15957242312,3.179950251441065,0.9322034120559692,0.5534042716026306,5.918995957914309
108,,PPG,966,PEG,73,109.0,0.4332999999999999,10.400000000000006,1.201154197225,1.2829440890039585,0.5046201944351196,0.19455716013908386,4.655095350343584
109,,PPG,811,PEG,387,125.0,0.24099999999999985,84.2,1.1878343548299999,1.501748604885789,0.7974821925163269,0.26154354214668274,5.5824764445921735
110,,PPG,720,PEG,608,87.5,0.08639999999999996,84.2,1.1013242669199999,1.2869058603859933,0.9480200409889221,0.46266135573387146,6.033465982958447
111,,PPG,567,PEG,579,87.5,0.08049999999999999,84.2,1.0906264790599998,1.2846158326190236,0.9373915195465088,0.5416015386581421,6.0410320623757805
112,,PPG,709,PEG,357,125.0,0.24099999999999985,84.2,1.1878343548299999,1.501748604885789,0.7974821925163269,0.26154354214668274,5.586836435332173
113,,PPG,848,PEG,821,87.5,0.07999999999999999,84.2,1.087697826265,1.236370717283093,0.9373915195465088,0.5409954786300659,6.0410320623757805
114,,PPG,478,PEG,699,77.5,0.07849999999999999,84.2,1.156393335965,3.196288332511184,0.9322034120559692,0.5534042716026306,5.857215602595615
115,,PPG,847,PEG,846,87.5,0.08049999999999999,84.2,1.087697826265,1.2692385064110234,0.9373915195465088,0.5409954786300659,6.0410320623757805
116,,PPG,705,PEG,77,109.0,0.43169999999999986,10.400000000000006,1.204820530275,1.2829440890039585,0.5046201944351196,0.19382864236831665,4.655095350343584
117,,PPG,415,PEG,571,77.5,0.07849999999999999,84.2,1.1578490321650001,3.206824840445601,0.9322034120559692,0.5534042716026306,5.857215602595615
118,,PPG,973,PEG,911,87.5,0.07949999999999999,84.2,1.0873877991649998,1.2189249195287877,0.9373915195465088,0.5409954786300659,6.0410320623757805
119,,PPG,663,PEG,322,125.0,0.24099999999999985,84.2,1.1878343548299999,1.501748604885789,0.7974821925163269,0.26154354214668274,5.586836435332173
120,,PPG,293,PEG,137,125.0,0.20209999999999995,84.2,1.1954490087699998,1.5122109141139142,0.7927521467208862,0.2641197741031647,5.5824764445921735
121,,PPG,335,PEG,187,125.0,0.20189999999999994,84.2,1.1971459438049998,1.513604798008081,0.7974821925163269,0.26154354214668274,5.593055377692173
122,,PPG,699,PEG,703,87.5,0.08049999999999999,84.2,1.087697826265,1.2692385064110234,0.9373915195465088,0.5416015386581421,6.0410320623757805
123,,PPG,4,PEG,283,74.75,0.0831999999999999,93.5,1.16885007893,2.281705339425056,0.6902956962585449,0.27350178360939026,5.326736418987056
124,,PPG,922,PEG,170,125.0,0.3349999999999999,33.6,1.0186099117700005,1.4503998020050788,0.8157683610916138,0.24337857961654663,5.540950329150469
125,,PPG,753,PEG,410,125.0,0.24099999999999985,84.2,1.1918343548299999,1.5031424887799558,0.7974821925163269,0.26154354214668274,5.586836435332173
126,,PPG,860,PEG,20,125.0,0.4337000000000001,93.3,1.1263197405999998,1.7997689235422576,0.5046201944351196,0.20374540984630585,4.66557474725825
127,,PPG,175,PEG,239,77.5,0.06059999999999999,84.2,1.16054178039,3.192398569787982,0.9246906042098999,0.4782373607158661,5.855998042088865
128,,PPG,222,PEG,713,77.5,0.07290000000000002,83.1,1.139272977115,2.528493585382105,1.0055807828903198,0.5890777707099915,5.861975134500447
129,,PPG,723,PEG,99,257.0,0.5585000000000002,10.400000000000006,1.0005107244000002,1.1758110030598985,0.337168425321579,0.1358577162027359,4.617219271786084
130,,PPG,745,PEG,554,457.0,0.2841,84.2,1.0435604820800002,1.1270126355315233,0.8372924327850342,0.3671906888484955,5.6686485837466565
131,,PPG,369,PEG,465,77.5,0.08549999999999999,84.2,1.098537463155,1.409956994631071,0.9221644401550293,0.5085763931274414,5.950106043861352
132,,PPG,797,PEG,508,125.0,0.23369999999999988,84.2,1.1875593542549998,1.4899329738100748,0.8505036234855652,0.3532657325267792,5.624117881595726
133,,PPG,179,PEG,901,96.0,0.08279999999999996,92.6,1.1036309608500001,2.378397970017951,0.8717961311340332,0.672348141670227,6.028185625172966
134,,PPG,438,PEG,539,77.5,0.08549999999999999,84.2,1.098283538685,1.409956994631071,0.9321917295455933,0.5647895932197571,5.950106043861352
135,,PPG,181,PEG,510,77.5,0.06029999999999999,88.5,1.13687594082,2.4998571435826764,0.9340671896934509,0.5774606466293335,5.9377544562990305
136,,PPG,829,PEG,685,357.0,0.2371999999999999,84.2,1.08523460169,1.0926829418776072,0.9480200409889221,0.4745093286037445,5.724343834892294
137,,PPG,618,PEG,566,87.5,0.07949999999999999,84.2,1.0873877991649998,1.2189249195287877,0.9501041769981384,0.5399951934814453,6.0410320623757805
138,,PPG,269,PEG,754,77.5,0.07819999999999999,88.5,1.136254702315,2.4998571435826764,0.9340671896934509,0.5774606466293335,5.938051041635781
139,,PPG,756,PEG,783,87.5,0.08049999999999999,84.2,1.0902810325449999,1.2846158326190236,0.9373915195465088,0.5416015386581421,6.0410320623757805
140,,PPG,172,PEG,173,87.5,0.05860000000000001,84.2,1.0536149708,1.2697479012764994,0.945755660533905,0.5235108733177185,6.150408020108817
141,,PPG,599,PEG,686,77.5,0.0865,84.2,1.099606073685,1.4230317779912636,0.9345209002494812,0.539495587348938,5.947699287791352
142,,PPG,242,PEG,542,77.5,0.06009999999999999,88.5,1.1383202132799999,2.489964618279139,0.9340671896934509,0.5774606466293335,5.9400717262718885
143,,PPG,430,PEG,954,77.5,0.07799999999999999,88.5,1.1383202132799999,2.489964618279139,0.9340671896934509,0.5774606466293335,5.940368311608638
144,,PPG,245,PEG,797,77.5,0.07290000000000002,83.1,1.139272977115,2.528493585382105,1.0055807828903198,0.5890777707099915,5.8615972488904475
145,,PPG,642,PEG,678,77.5,0.0847,84.2,1.1003802599349999,1.4153815972275137,0.9373915195465088,0.5416015386581421,5.9927779325004
146,,PPG,154,PEG,548,76.0,0.06370000000000003,11.700000000000003,1.1317254904900003,2.450204415623369,1.0055807828903198,0.5687076449394226,5.837357469806117
147,,PPG,272,PEG,180,125.0,0.1881,84.2,1.1053753452250001,1.324676628455625,0.8505036234855652,0.3604162633419037,5.638744836565726
148,,PPG,138,PEG,251,77.5,0.055100000000000024,88.5,1.1253536034149998,3.155221916359679,0.9381489753723145,0.5331403017044067,5.953760734589959
149,,PPG,710,PEG,373,125.0,0.24099999999999985,84.2,1.1918343548299999,1.5031424887799558,0.7974821925163269,0.26154354214668274,5.586836435332173
150,,PPG,891,PEG,979,77.5,0.08629999999999999,84.2,1.099801121185,1.4197792021062634,0.9345209002494812,0.5417355895042419,5.947699287791352
151,,PPG,161,PEG,232,77.5,0.055400000000000005,84.2,1.1240493993049998,3.190804026137565,0.9391213059425354,0.5177392959594727,5.887911727280229
152,,PPG,709,PEG,63,109.0,0.4332999999999999,10.400000000000006,1.2004881591299998,1.2829440890039585,0.5046201944351196,0.19481678307056427,4.655095350343584
153,,PPG,499,PEG,870,77.5,0.0783,88.5,1.155053014805,3.1702955084460474,0.9322034120559692,0.5534111261367798,5.920213518421059
154,,PPG,180,PEG,54,125.0,0.3054,33.6,1.0031752767100004,1.4869911594316787,0.7932626605033875,0.2325156033039093,5.551966082425886
155,,PPG,308,PEG,559,77.5,0.0783,88.5,1.1540349536749999,3.1702955084460474,0.9312310218811035,0.5688052773475647,5.920213518421059
156,,PPG,877,PEG,297,125.0,0.3275999999999999,33.6,1.0341537714950004,1.4611357582325548,0.8044216632843018,0.26154354214668274,5.549185718818287
157,,PPG,432,PEG,421,87.5,0.08049999999999999,84.2,1.087697826265,1.236370717283093,0.9373915195465088,0.5409954786300659,6.0410320623757805
158,,PPG,795,PEG,749,87.5,0.07949999999999999,84.2,1.0873877991649998,1.2189249195287877,0.9373915195465088,0.5409954786300659,6.0410320623757805
159,,PPG,130,PEG,986,80.61538461538461,0.0807,85.7,1.0880285226300002,2.417417543951455,0.8571379780769348,0.3898210823535919,5.8741211268378555
160,,PPG,946,PEG,410,125.0,0.2502999999999999,84.2,1.1834404094749997,1.501748604885789,0.8044216632843018,0.26154354214668274,5.579835375407173
161,,PPG,872,PEG,306,125.0,0.31529999999999997,33.6,1.0435438853700003,1.4344746309977927,0.8044216632843018,0.26154354214668274,5.5578062643082875
162,,PPG,749,PEG,206,125.0,0.3343999999999999,33.6,1.0215547171750003,1.445356876304269,0.8044216632843018,0.26154354214668274,5.546612519202287
163,,PPG,601,PEG,503,87.5,0.08639999999999996,84.2,1.1013242669199999,1.2869058603859933,0.9480200409889221,0.46266135573387146,6.033465982958447
164,,PPG,91,PEG,452,96.0,0.06489999999999996,92.6,1.1049442587000002,2.2718347721293024,0.8717961311340332,0.672348141670227,6.0194773061149665
165,,PPG,85,PEG,165,77.5,0.05420000000000001,88.5,1.1208381991849998,3.1556634632018215,0.9388490319252014,0.49297693371772766,5.954176644979959
166,,PPG,70,PEG,128,77.5,0.06150000000000001,88.5,1.1048181610699996,3.094843447568099,0.922920286655426,0.41703641414642334,6.005990997239197
167,,PPG,968,PEG,972,87.5,0.08049999999999999,84.2,1.087697826265,1.2692385064110234,0.9373915195465088,0.5416015386581421,6.0410320623757805
168,,PPG,844,PEG,564,125.0,0.2324999999999999,84.2,1.0995769581900001,1.3192917764916665,0.8505036234855652,0.3604162633419037,5.638744836565726
169,,PPG,938,PEG,686,125.0,0.2367999999999999,84.2,1.06233244718,1.2565377902378065,0.8505036234855652,0.36596816778182983,5.659946930530837
170,,PPG,952,PEG,50,125.0,0.4337000000000001,93.3,1.13044814027,1.6495562618235597,0.5046201944351196,0.20374540984630585,4.66886017757825
171,,PPG,585,PEG,670,77.5,0.0865,84.2,1.099606073685,1.4230317779912636,0.9345209002494812,0.539495587348938,5.947699287791352
172,,PPG,641,PEG,861,77.5,0.09079999999999999,84.2,1.104248563525,1.4524710970514327,0.9246906042098999,0.4872141480445862,5.9527151200609625
173,,PPG,824,PEG,626,457.0,0.2841,84.2,1.0435604820800002,1.1271309963380232,0.9424911737442017,0.38795527815818787,5.768259375017167
174,,PPG,470,PEG,883,77.5,0.0783,88.5,1.15141302964,3.1647383655900474,0.9312310218811035,0.5688052773475647,5.920213518421059
175,,PPG,579,PEG,254,125.0,0.2502999999999999,84.2,1.1834404094749997,1.501748604885789,0.7974821925163269,0.26154354214668274,5.579835375407173
176,,PPG,981,PEG,695,125.0,0.2367999999999999,84.2,1.0634903419150001,1.2648974515255151,0.8505036234855652,0.36596816778182983,5.659946930530837
177,,PPG,419,PEG,966,77.5,0.07819999999999999,88.5,1.137370031785,2.496700487737343,0.9340671896934509,0.5774606466293335,5.940368311608638
178,,PPG,783,PEG,542,125.0,0.2367999999999999,84.2,1.0634903419150001,1.2692250212496816,0.8505036234855652,0.36596816778182983,5.659946930530837
179,,PPG,616,PEG,699,77.5,0.0865,84.2,1.099606073685,1.4230317779912636,0.9345209002494812,0.539495587348938,5.947699287791352
180,,PPG,729,PEG,160,125.0,0.35019999999999996,33.6,1.0203172754400005,1.4364816515804357,0.8157683610916138,0.24337857961654663,5.540950329150469
181,,PPG,459,PEG,110,125.0,0.3385999999999999,33.6,1.0222855685950003,1.4518243019866859,0.8157683610916138,0.24337857961654663,5.540950329150469
182,,PPG,565,PEG,247,125.0,0.2502999999999999,84.2,1.1834404094749997,1.501748604885789,0.7974821925163269,0.26154354214668274,5.579835375407173
183,,PPG,775,PEG,278,125.0,0.31529999999999997,33.6,1.0618857526050003,1.4613815745312237,0.8044216632843018,0.26154354214668274,5.5458562661230495
184,,PPG,337,PEG,814,77.5,0.07819999999999999,88.5,1.135880979445,2.496700487737343,0.9340671896934509,0.5774606466293335,5.942411137808638
185,,PPG,558,PEG,452,357.0,0.23749999999999988,84.2,1.080817362765,1.090771477170607,0.9480200409889221,0.4745093286037445,5.724343834892294
186,,PPG,176,PEG,858,96.0,0.08279999999999996,92.6,1.1036309608500001,2.378397970017951,0.8717961311340332,0.672348141670227,6.028185625172966
187,,PPG,182,PEG,506,77.5,0.06029999999999999,88.5,1.13687594082,2.4998571435826764,0.9340671896934509,0.5774606466293335,5.9377544562990305
188,,PPG,149,PEG,460,77.5,0.05470000000000004,83.1,1.1408110083250003,2.528493585382105,0.9541431069374084,0.6472163796424866,5.864217517329197
189,,PPG,554,PEG,102,125.0,0.33099999999999996,33.6,1.0186099117700005,1.4503998020050788,0.8157683610916138,0.24337857961654663,5.540950329150469
190,,PPG,428,PEG,646,77.5,0.07849999999999999,88.5,1.15750655742,3.196288332511184,0.9322034120559692,0.5534042716026306,5.920213518421059
191,,PPG,73,PEG,637,80.61538461538461,0.0628,85.7,1.0976309481800002,2.417417543951455,0.8571379780769348,0.39081308245658875,5.866953218959855
192,,PPG,397,PEG,410,87.5,0.08049999999999999,84.2,1.0902810325449999,1.2846158326190236,0.9373915195465088,0.5416015386581421,6.0410320623757805
193,,PPG,843,PEG,684,357.0,0.2371999999999999,84.2,1.08211017322,1.090771477170607,0.9480200409889221,0.4745093286037445,5.724343834892294
194,,PPG,539,PEG,933,77.5,0.0783,88.5,1.155053014805,3.1702955084460474,0.9322034120559692,0.5534111261367798,5.920213518421059
195,,PPG,721,PEG,614,87.5,0.08319999999999997,84.2,1.1013242669199999,1.2869058603859933,0.9480200409889221,0.46266135573387146,6.0361600859117805
196,,PPG,103,PEG,102,87.5,0.06120000000000002,84.2,1.0503923012849998,1.2636613420910234,0.9296001195907593,0.42382532358169556,6.158037800848818
197,,PPG,608,PEG,911,77.5,0.07849999999999999,84.2,1.156393335965,3.196288332511184,0.9322034120559692,0.5534042716026306,5.857215602595615
198,,PPG,824,PEG,165,125.0,0.3349999999999999,33.6,1.0181073344500005,1.4503998020050788,0.8157683610916138,0.24337857961654663,5.540950329150469
199,,PPG,247,PEG,425,77.5,0.060399999999999995,88.5,1.15567425331,3.1702955084460474,0.9322034120559692,0.5534111261367798,5.918995957914309
200,,PPG,171,PEG,519,77.5,0.06029999999999999,88.5,1.13726863357,2.4998571435826764,0.9541431069374084,0.6382908821105957,5.9377544562990305
201,,PPG,355,PEG,994,77.5,0.07819999999999999,88.5,1.136254702315,2.4998571435826764,0.9340671896934509,0.5774606466293335,5.938051041635781
202,,PPG,8,PEG,119,74.75,0.11010000000000003,93.4,1.1715163830249997,1.9923749678411964,0.8563514947891235,0.29262974858283997,5.829493487853592
203,,PPG,81,PEG,276,77.5,0.05640000000000009,11.700000000000003,1.0816170542600003,2.407000120960742,1.0132970809936523,0.5567375421524048,5.874458647021116
204,,PPG,624,PEG,290,125.0,0.24689999999999987,84.2,1.1878343548299999,1.501748604885789,0.7974821925163269,0.26154354214668274,5.5824764445921735
205,,PPG,425,PEG,508,77.5,0.0849,84.2,1.098832218645,1.3889329619909896,0.9345209002494812,0.5538850426673889,5.947638118951351
206,,PPG,609,PEG,876,77.5,0.07849999999999999,84.2,1.1578490321650001,3.2058776182239344,0.9322034120559692,0.5534042716026306,5.857215602595615
207,,PPG,934,PEG,969,87.5,0.08049999999999999,84.2,1.0902810325449999,1.2846158326190236,0.9373915195465088,0.5416015386581421,6.0410320623757805
208,,PPG,170,PEG,357,77.5,0.06009999999999999,88.5,1.139405965345,2.4907984205898055,0.9318186640739441,0.5740095973014832,5.939212556509888
209,,PPG,595,PEG,721,77.5,0.0849,84.2,1.098765466395,1.3866598482011683,0.9321917295455933,0.5647895932197571,5.947638118951351
