Num.,Polymer,m1,c1,m2,c2,Size-neb,PDI-neb,EE-neb,Size,PDI,EE,NDI-Size,NDI-PDI,NDI-EE,Deff,Arms,hydrophilicity,Concentration,MW,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA12,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA5,SlogP_VSA6,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAtomStereoCenters,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_NH2,fr_allylic_oxid,fr_amide,fr_ester,fr_ether,fr_lactone,fr_priamide,fr_unbrch_alkane
21,T701,PPG,56,PEG,8.4,143,0.19,67.2,110,0.13,73.2,1.3,1.461538462,0.918032787,0.085,4,0,1,3600,8.058119119,0.137374832,-0.512744735,0.43274918,14.18240927,74.56588731,66.7216557,31.34592741,0.073365239,-0.39373171,0.39373171,0.073365239,1.712790322,1.918240927,1.918240927,16.31395211,10.49795332,1.80062027,-1.874339203,1.650424991,-2.012146928,4.305268691,0.118153135,1.377929612,2.477969483,17.45342938,4.189589982,3.084017173,3.084017173,2.231264522,1.513414947,1.513414947,0.967890849,0.967890849,0.246321458,0.246321458,0,0,-0.08,9.346606889,4.810987902,2.25630493,3.701975805,30.36374707,10.21305479,0,0,0,0,0,0,6.168966084,0,12.76567223,10.21305479,0,0,0,11.60752629,7.327112027,0,0,22.97872702,0,6.168966084,0,40.46,5.438560208,0,7.327112027,0,0,6.168966084,0,0,10.21305479,0,0,15.92236587,0,0,-0.499118223,1.210230173,1,4.890987902,2,2,0,0,0,0.890987902,2,2,2,0,1,0,0,0.890987902,2.21893079,0,-0.6828512,18.26568941,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,T701,PPG,56,PEG,8.4,162,0.21,66.9,108,0.13,64.7,1.5,1.615384615,1.034003091,0.078,4,0,5,3600,8.058119119,0.137374832,-0.512744735,0.43274918,14.18240927,74.56588731,66.7216557,31.34592741,0.073365239,-0.39373171,0.39373171,0.073365239,1.712790322,1.918240927,1.918240927,16.31395211,10.49795332,1.80062027,-1.874339203,1.650424991,-2.012146928,4.305268691,0.118153135,1.377929612,2.477969483,17.45342938,4.189589982,3.084017173,3.084017173,2.231264522,1.513414947,1.513414947,0.967890849,0.967890849,0.246321458,0.246321458,0,0,-0.08,9.346606889,4.810987902,2.25630493,3.701975805,30.36374707,10.21305479,0,0,0,0,0,0,6.168966084,0,12.76567223,10.21305479,0,0,0,11.60752629,7.327112027,0,0,22.97872702,0,6.168966084,0,40.46,5.438560208,0,7.327112027,0,0,6.168966084,0,0,10.21305479,0,0,15.92236587,0,0,-0.499118223,1.210230173,1,4.890987902,2,2,0,0,0,0.890987902,2,2,2,0,1,0,0,0.890987902,2.21893079,0,-0.6828512,18.26568941,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,T701,PPG,56,PEG,8.4,401,0.57,24.2,365,0.52,41.5,1.098630137,1.096153846,0.58313253,0.027,4,0,10,3600,8.058119119,0.137374832,-0.512744735,0.43274918,14.18240927,74.56588731,66.7216557,31.34592741,0.073365239,-0.39373171,0.39373171,0.073365239,1.712790322,1.918240927,1.918240927,16.31395211,10.49795332,1.80062027,-1.874339203,1.650424991,-2.012146928,4.305268691,0.118153135,1.377929612,2.477969483,17.45342938,4.189589982,3.084017173,3.084017173,2.231264522,1.513414947,1.513414947,0.967890849,0.967890849,0.246321458,0.246321458,0,0,-0.08,9.346606889,4.810987902,2.25630493,3.701975805,30.36374707,10.21305479,0,0,0,0,0,0,6.168966084,0,12.76567223,10.21305479,0,0,0,11.60752629,7.327112027,0,0,22.97872702,0,6.168966084,0,40.46,5.438560208,0,7.327112027,0,0,6.168966084,0,0,10.21305479,0,0,15.92236587,0,0,-0.499118223,1.210230173,1,4.890987902,2,2,0,0,0,0.890987902,2,2,2,0,1,0,0,0.890987902,2.21893079,0,-0.6828512,18.26568941,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,T701,PPG,56,PEG,8.4,427,0.61,22.6,388,0.51,38.9,1.100515464,1.196078431,0.580976864,0.035,4,0,20,3600,8.058119119,0.137374832,-0.512744735,0.43274918,14.18240927,74.56588731,66.7216557,31.34592741,0.073365239,-0.39373171,0.39373171,0.073365239,1.712790322,1.918240927,1.918240927,16.31395211,10.49795332,1.80062027,-1.874339203,1.650424991,-2.012146928,4.305268691,0.118153135,1.377929612,2.477969483,17.45342938,4.189589982,3.084017173,3.084017173,2.231264522,1.513414947,1.513414947,0.967890849,0.967890849,0.246321458,0.246321458,0,0,-0.08,9.346606889,4.810987902,2.25630493,3.701975805,30.36374707,10.21305479,0,0,0,0,0,0,6.168966084,0,12.76567223,10.21305479,0,0,0,11.60752629,7.327112027,0,0,22.97872702,0,6.168966084,0,40.46,5.438560208,0,7.327112027,0,0,6.168966084,0,0,10.21305479,0,0,15.92236587,0,0,-0.499118223,1.210230173,1,4.890987902,2,2,0,0,0,0.890987902,2,2,2,0,1,0,0,0.890987902,2.21893079,0,-0.6828512,18.26568941,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,T1107,PPG,80,PEG,240,101,0.16,82.3,78,0.07,88.4,1.294871795,2.285714286,0.930995475,0.234,4,0,1,15000,7.766024651,0.129029276,-0.25125064,0.415740005,9.675808905,66.13734287,59.50448543,27.74064712,0.068550985,-0.393906266,0.393906266,0.068550985,1.232086283,1.467580891,1.467580891,16.30741459,10.71401029,1.648663942,-1.756135924,1.476553342,-1.899626384,4.141533316,0.16386746,1.37322298,2.138596043,9.729264798,3.666678033,2.561105224,2.561105224,2.017446135,1.256496855,1.256496855,0.61674739,0.61674739,0.147642627,0.147642627,0,0,-0.08,7.66610674,4.210107854,2.703899252,2.500215708,26.53918035,10.21305479,0,0,0,0,0,0,2.008630541,0,13.06786417,10.21305479,0,0,0,3.779439131,11.29705558,0,0,23.28091896,0,2.008630541,0,40.46,1.77080859,0,11.29705558,0,0,2.008630541,0,0,10.21305479,0,0,15.46892398,0,0,-0.162514122,0.225454539,1,4.290107854,2,2,0,0,0,0.290107854,2,2,2,0,1,0,0,0.290107854,2.652345323,0,-0.916293099,15.50464559,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,T1107,PPG,80,PEG,240,84,0.13,84.7,76,0.05,89.2,1.105263158,2.6,0.94955157,0.316,4,0,5,15000,7.766024651,0.129029276,-0.25125064,0.415740005,9.675808905,66.13734287,59.50448543,27.74064712,0.068550985,-0.393906266,0.393906266,0.068550985,1.232086283,1.467580891,1.467580891,16.30741459,10.71401029,1.648663942,-1.756135924,1.476553342,-1.899626384,4.141533316,0.16386746,1.37322298,2.138596043,9.729264798,3.666678033,2.561105224,2.561105224,2.017446135,1.256496855,1.256496855,0.61674739,0.61674739,0.147642627,0.147642627,0,0,-0.08,7.66610674,4.210107854,2.703899252,2.500215708,26.53918035,10.21305479,0,0,0,0,0,0,2.008630541,0,13.06786417,10.21305479,0,0,0,3.779439131,11.29705558,0,0,23.28091896,0,2.008630541,0,40.46,1.77080859,0,11.29705558,0,0,2.008630541,0,0,10.21305479,0,0,15.46892398,0,0,-0.162514122,0.225454539,1,4.290107854,2,2,0,0,0,0.290107854,2,2,2,0,1,0,0,0.290107854,2.652345323,0,-0.916293099,15.50464559,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,T1107,PPG,80,PEG,240,81,0.12,84.4,74,0.05,87.9,1.094594595,2.4,0.960182025,0.341,4,0,10,15000,7.766024651,0.129029276,-0.25125064,0.415740005,9.675808905,66.13734287,59.50448543,27.74064712,0.068550985,-0.393906266,0.393906266,0.068550985,1.232086283,1.467580891,1.467580891,16.30741459,10.71401029,1.648663942,-1.756135924,1.476553342,-1.899626384,4.141533316,0.16386746,1.37322298,2.138596043,9.729264798,3.666678033,2.561105224,2.561105224,2.017446135,1.256496855,1.256496855,0.61674739,0.61674739,0.147642627,0.147642627,0,0,-0.08,7.66610674,4.210107854,2.703899252,2.500215708,26.53918035,10.21305479,0,0,0,0,0,0,2.008630541,0,13.06786417,10.21305479,0,0,0,3.779439131,11.29705558,0,0,23.28091896,0,2.008630541,0,40.46,1.77080859,0,11.29705558,0,0,2.008630541,0,0,10.21305479,0,0,15.46892398,0,0,-0.162514122,0.225454539,1,4.290107854,2,2,0,0,0,0.290107854,2,2,2,0,1,0,0,0.290107854,2.652345323,0,-0.916293099,15.50464559,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,T1107,PPG,80,PEG,240,87,0.12,85.1,79,0.06,88.5,1.101265823,2,0.961581921,0.456,4,0,20,15000,7.766024651,0.129029276,-0.25125064,0.415740005,9.675808905,66.13734287,59.50448543,27.74064712,0.068550985,-0.393906266,0.393906266,0.068550985,1.232086283,1.467580891,1.467580891,16.30741459,10.71401029,1.648663942,-1.756135924,1.476553342,-1.899626384,4.141533316,0.16386746,1.37322298,2.138596043,9.729264798,3.666678033,2.561105224,2.561105224,2.017446135,1.256496855,1.256496855,0.61674739,0.61674739,0.147642627,0.147642627,0,0,-0.08,7.66610674,4.210107854,2.703899252,2.500215708,26.53918035,10.21305479,0,0,0,0,0,0,2.008630541,0,13.06786417,10.21305479,0,0,0,3.779439131,11.29705558,0,0,23.28091896,0,2.008630541,0,40.46,1.77080859,0,11.29705558,0,0,2.008630541,0,0,10.21305479,0,0,15.46892398,0,0,-0.162514122,0.225454539,1,4.290107854,2,2,0,0,0,0.290107854,2,2,2,0,1,0,0,0.290107854,2.652345323,0,-0.916293099,15.50464559,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,T1301,PPG,104,PEG,16,141,0.2,71.2,108,0.09,80.3,1.305555556,2.222222222,0.886674969,0.08,4,0,1,6800,8.056911847,0.137340339,-0.511663939,0.432678878,14.16378278,74.53105081,66.691826,31.33102623,0.073345341,-0.393732431,0.393732431,0.073345341,1.710803497,1.916378278,1.916378278,16.31392509,10.49884631,1.799992211,-1.87385065,1.649706352,-2.011681863,4.304591947,0.11834208,1.377910159,2.4765668,17.4215042,4.187428705,3.081855896,3.081855896,2.230380777,1.512353064,1.512353064,0.966439518,0.966439518,0.245913603,0.245913603,0,0,-0.08,9.339661118,4.808504371,2.258154908,3.697008742,30.34793954,10.21305479,0,0,0,0,0,0,6.151770766,0,12.76692124,10.21305479,0,0,0,11.57517158,7.343520426,0,0,22.97997603,0,6.151770766,0,40.46,5.423400816,0,7.343520426,0,0,6.151770766,0,0,10.21305479,0,0,15.92049172,0,0,-0.497726985,1.206159941,1,4.888504371,2,2,0,0,0,0.888504371,2,2,2,0,1,0,0,0.888504371,2.22072216,0,-0.683816052,18.25427758,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,T1301,PPG,104,PEG,16,156,0.23,73.4,120,0.12,77.4,1.3,1.916666667,0.948320413,0.058,4,0,5,6800,8.056911847,0.137340339,-0.511663939,0.432678878,14.16378278,74.53105081,66.691826,31.33102623,0.073345341,-0.393732431,0.393732431,0.073345341,1.710803497,1.916378278,1.916378278,16.31392509,10.49884631,1.799992211,-1.87385065,1.649706352,-2.011681863,4.304591947,0.11834208,1.377910159,2.4765668,17.4215042,4.187428705,3.081855896,3.081855896,2.230380777,1.512353064,1.512353064,0.966439518,0.966439518,0.245913603,0.245913603,0,0,-0.08,9.339661118,4.808504371,2.258154908,3.697008742,30.34793954,10.21305479,0,0,0,0,0,0,6.151770766,0,12.76692124,10.21305479,0,0,0,11.57517158,7.343520426,0,0,22.97997603,0,6.151770766,0,40.46,5.423400816,0,7.343520426,0,0,6.151770766,0,0,10.21305479,0,0,15.92049172,0,0,-0.497726985,1.206159941,1,4.888504371,2,2,0,0,0,0.888504371,2,2,2,0,1,0,0,0.888504371,2.22072216,0,-0.683816052,18.25427758,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,T1301,PPG,104,PEG,16,364,0.48,22.5,404,0.44,43.6,0.900990099,1.090909091,0.516055046,0.04,4,0,10,6800,8.056911847,0.137340339,-0.511663939,0.432678878,14.16378278,74.53105081,66.691826,31.33102623,0.073345341,-0.393732431,0.393732431,0.073345341,1.710803497,1.916378278,1.916378278,16.31392509,10.49884631,1.799992211,-1.87385065,1.649706352,-2.011681863,4.304591947,0.11834208,1.377910159,2.4765668,17.4215042,4.187428705,3.081855896,3.081855896,2.230380777,1.512353064,1.512353064,0.966439518,0.966439518,0.245913603,0.245913603,0,0,-0.08,9.339661118,4.808504371,2.258154908,3.697008742,30.34793954,10.21305479,0,0,0,0,0,0,6.151770766,0,12.76692124,10.21305479,0,0,0,11.57517158,7.343520426,0,0,22.97997603,0,6.151770766,0,40.46,5.423400816,0,7.343520426,0,0,6.151770766,0,0,10.21305479,0,0,15.92049172,0,0,-0.497726985,1.206159941,1,4.888504371,2,2,0,0,0,0.888504371,2,2,2,0,1,0,0,0.888504371,2.22072216,0,-0.683816052,18.25427758,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,T1301,PPG,104,PEG,16,396,0.46,21.7,396,0.45,48.1,1,1.022222222,0.451143451,0.02,4,0,20,6800,8.056911847,0.137340339,-0.511663939,0.432678878,14.16378278,74.53105081,66.691826,31.33102623,0.073345341,-0.393732431,0.393732431,0.073345341,1.710803497,1.916378278,1.916378278,16.31392509,10.49884631,1.799992211,-1.87385065,1.649706352,-2.011681863,4.304591947,0.11834208,1.377910159,2.4765668,17.4215042,4.187428705,3.081855896,3.081855896,2.230380777,1.512353064,1.512353064,0.966439518,0.966439518,0.245913603,0.245913603,0,0,-0.08,9.339661118,4.808504371,2.258154908,3.697008742,30.34793954,10.21305479,0,0,0,0,0,0,6.151770766,0,12.76692124,10.21305479,0,0,0,11.57517158,7.343520426,0,0,22.97997603,0,6.151770766,0,40.46,5.423400816,0,7.343520426,0,0,6.151770766,0,0,10.21305479,0,0,15.92049172,0,0,-0.497726985,1.206159941,1,4.888504371,2,2,0,0,0,0.888504371,2,2,2,0,1,0,0,0.888504371,2.22072216,0,-0.683816052,18.25427758,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,T1307,PPG,92,PEG,288,108,0.17,79.3,83,0.06,85.3,1.301204819,2.833333333,0.929660023,0.266,4,0,1,18000,7.761802266,0.128908636,-0.2474706,0.415494128,9.610663537,66.01550366,59.4001573,27.68853083,0.068481393,-0.393908789,0.393908789,0.068481393,1.225137444,1.461066354,1.461066354,16.30732009,10.71713352,1.64646733,-1.754427231,1.474039932,-1.897999838,4.139166432,0.164528286,1.373154943,2.133690215,9.617607783,3.659119055,2.553546246,2.553546246,2.014355273,1.252782964,1.252782964,0.61167142,0.61167142,0.146216171,0.146216171,0,0,-0.08,7.641814194,4.201421805,2.710369472,2.48284361,26.48389415,10.21305479,0,0,0,0,0,0,1.94849062,0,13.07223252,10.21305479,0,0,0,3.666279858,11.35444328,0,0,23.28528731,0,1.94849062,0,40.46,1.717789238,0,11.35444328,0,0,1.94849062,0,0,10.21305479,0,0,15.46236923,0,0,-0.157648326,0.211219069,1,4.281421805,2,2,0,0,0,0.281421805,2,2,2,0,1,0,0,0.281421805,2.658610567,0,-0.919667629,15.46473319,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,T1307,PPG,92,PEG,288,93,0.15,81.7,78,0.05,84.2,1.192307692,3,0.970308789,0.468,4,0,5,18000,7.761802266,0.128908636,-0.2474706,0.415494128,9.610663537,66.01550366,59.4001573,27.68853083,0.068481393,-0.393908789,0.393908789,0.068481393,1.225137444,1.461066354,1.461066354,16.30732009,10.71713352,1.64646733,-1.754427231,1.474039932,-1.897999838,4.139166432,0.164528286,1.373154943,2.133690215,9.617607783,3.659119055,2.553546246,2.553546246,2.014355273,1.252782964,1.252782964,0.61167142,0.61167142,0.146216171,0.146216171,0,0,-0.08,7.641814194,4.201421805,2.710369472,2.48284361,26.48389415,10.21305479,0,0,0,0,0,0,1.94849062,0,13.07223252,10.21305479,0,0,0,3.666279858,11.35444328,0,0,23.28528731,0,1.94849062,0,40.46,1.717789238,0,11.35444328,0,0,1.94849062,0,0,10.21305479,0,0,15.46236923,0,0,-0.157648326,0.211219069,1,4.281421805,2,2,0,0,0,0.281421805,2,2,2,0,1,0,0,0.281421805,2.658610567,0,-0.919667629,15.46473319,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,T1307,PPG,92,PEG,288,87,0.12,84.7,79,0.05,84.9,1.101265823,2.4,0.997644287,0.557,4,0,10,18000,7.761802266,0.128908636,-0.2474706,0.415494128,9.610663537,66.01550366,59.4001573,27.68853083,0.068481393,-0.393908789,0.393908789,0.068481393,1.225137444,1.461066354,1.461066354,16.30732009,10.71713352,1.64646733,-1.754427231,1.474039932,-1.897999838,4.139166432,0.164528286,1.373154943,2.133690215,9.617607783,3.659119055,2.553546246,2.553546246,2.014355273,1.252782964,1.252782964,0.61167142,0.61167142,0.146216171,0.146216171,0,0,-0.08,7.641814194,4.201421805,2.710369472,2.48284361,26.48389415,10.21305479,0,0,0,0,0,0,1.94849062,0,13.07223252,10.21305479,0,0,0,3.666279858,11.35444328,0,0,23.28528731,0,1.94849062,0,40.46,1.717789238,0,11.35444328,0,0,1.94849062,0,0,10.21305479,0,0,15.46236923,0,0,-0.157648326,0.211219069,1,4.281421805,2,2,0,0,0,0.281421805,2,2,2,0,1,0,0,0.281421805,2.658610567,0,-0.919667629,15.46473319,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,T1307,PPG,92,PEG,288,88,0.12,82.4,80,0.04,83.1,1.1,3,0.991576414,0.647,4,0,20,18000,7.761802266,0.128908636,-0.2474706,0.415494128,9.610663537,66.01550366,59.4001573,27.68853083,0.068481393,-0.393908789,0.393908789,0.068481393,1.225137444,1.461066354,1.461066354,16.30732009,10.71713352,1.64646733,-1.754427231,1.474039932,-1.897999838,4.139166432,0.164528286,1.373154943,2.133690215,9.617607783,3.659119055,2.553546246,2.553546246,2.014355273,1.252782964,1.252782964,0.61167142,0.61167142,0.146216171,0.146216171,0,0,-0.08,7.641814194,4.201421805,2.710369472,2.48284361,26.48389415,10.21305479,0,0,0,0,0,0,1.94849062,0,13.07223252,10.21305479,0,0,0,3.666279858,11.35444328,0,0,23.28528731,0,1.94849062,0,40.46,1.717789238,0,11.35444328,0,0,1.94849062,0,0,10.21305479,0,0,15.46236923,0,0,-0.157648326,0.211219069,1,4.281421805,2,2,0,0,0,0.281421805,2,2,2,0,1,0,0,0.281421805,2.658610567,0,-0.919667629,15.46473319,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,T150R1,PEG,20,PPG,116,136,0.23,67.8,97,0.07,70.3,1.402061856,3.285714286,0.964438122,0.067,4,0,1,7900,8.051177051,0.137176487,-0.506529931,0.432344931,14.07530308,74.36557017,66.5501287,31.26024246,0.073250821,-0.393735859,0.393735859,0.073250821,1.701365662,1.907530308,1.907530308,16.31379674,10.50308824,1.797008797,-1.871529923,1.646292668,-2.009472706,4.301377271,0.119239605,1.377817752,2.469903759,17.2698529,4.177162187,3.071589378,3.071589378,2.226182804,1.507308899,1.507308899,0.959545392,0.959545392,0.243976206,0.243976206,0,0,-0.08,9.306667255,4.796707077,2.266942688,3.673414154,30.27285044,10.21305479,0,0,0,0,0,0,6.070089403,0,12.77285428,10.21305479,0,0,0,11.42147993,7.421463754,0,0,22.98590907,0,6.070089403,0,40.46,5.35139053,0,7.421463754,0,0,6.070089403,0,0,10.21305479,0,0,15.91158914,0,0,-0.491118316,1.186825487,1,4.876707077,2,2,0,0,0,0.876707077,2,2,2,0,1,0,0,0.876707077,2.229231543,0,-0.688399301,18.20006902,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,T150R1,PEG,20,PPG,116,147,0.22,66.3,105,0.08,69.1,1.4,2.75,0.959479016,0.098,4,0,5,7900,8.051177051,0.137176487,-0.506529931,0.432344931,14.07530308,74.36557017,66.5501287,31.26024246,0.073250821,-0.393735859,0.393735859,0.073250821,1.701365662,1.907530308,1.907530308,16.31379674,10.50308824,1.797008797,-1.871529923,1.646292668,-2.009472706,4.301377271,0.119239605,1.377817752,2.469903759,17.2698529,4.177162187,3.071589378,3.071589378,2.226182804,1.507308899,1.507308899,0.959545392,0.959545392,0.243976206,0.243976206,0,0,-0.08,9.306667255,4.796707077,2.266942688,3.673414154,30.27285044,10.21305479,0,0,0,0,0,0,6.070089403,0,12.77285428,10.21305479,0,0,0,11.42147993,7.421463754,0,0,22.98590907,0,6.070089403,0,40.46,5.35139053,0,7.421463754,0,0,6.070089403,0,0,10.21305479,0,0,15.91158914,0,0,-0.491118316,1.186825487,1,4.876707077,2,2,0,0,0,0.876707077,2,2,2,0,1,0,0,0.876707077,2.229231543,0,-0.688399301,18.20006902,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,T150R1,PEG,20,PPG,116,357,0.41,14.2,397,0.39,33.6,0.899244332,1.051282051,0.422619048,0.118,4,0,10,7900,8.051177051,0.137176487,-0.506529931,0.432344931,14.07530308,74.36557017,66.5501287,31.26024246,0.073250821,-0.393735859,0.393735859,0.073250821,1.701365662,1.907530308,1.907530308,16.31379674,10.50308824,1.797008797,-1.871529923,1.646292668,-2.009472706,4.301377271,0.119239605,1.377817752,2.469903759,17.2698529,4.177162187,3.071589378,3.071589378,2.226182804,1.507308899,1.507308899,0.959545392,0.959545392,0.243976206,0.243976206,0,0,-0.08,9.306667255,4.796707077,2.266942688,3.673414154,30.27285044,10.21305479,0,0,0,0,0,0,6.070089403,0,12.77285428,10.21305479,0,0,0,11.42147993,7.421463754,0,0,22.98590907,0,6.070089403,0,40.46,5.35139053,0,7.421463754,0,0,6.070089403,0,0,10.21305479,0,0,15.91158914,0,0,-0.491118316,1.186825487,1,4.876707077,2,2,0,0,0,0.876707077,2,2,2,0,1,0,0,0.876707077,2.229231543,0,-0.688399301,18.20006902,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,T150R1,PEG,20,PPG,116,381,0.4,13.7,381,0.45,29.4,1,0.888888889,0.465986395,0.138,4,0,20,7900,8.051177051,0.137176487,-0.506529931,0.432344931,14.07530308,74.36557017,66.5501287,31.26024246,0.073250821,-0.393735859,0.393735859,0.073250821,1.701365662,1.907530308,1.907530308,16.31379674,10.50308824,1.797008797,-1.871529923,1.646292668,-2.009472706,4.301377271,0.119239605,1.377817752,2.469903759,17.2698529,4.177162187,3.071589378,3.071589378,2.226182804,1.507308899,1.507308899,0.959545392,0.959545392,0.243976206,0.243976206,0,0,-0.08,9.306667255,4.796707077,2.266942688,3.673414154,30.27285044,10.21305479,0,0,0,0,0,0,6.070089403,0,12.77285428,10.21305479,0,0,0,11.42147993,7.421463754,0,0,22.98590907,0,6.070089403,0,40.46,5.35139053,0,7.421463754,0,0,6.070089403,0,0,10.21305479,0,0,15.91158914,0,0,-0.491118316,1.186825487,1,4.876707077,2,2,0,0,0,0.876707077,2,2,2,0,1,0,0,0.876707077,2.229231543,0,-0.688399301,18.20006902,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,P403,PPG,70,PEG,40,153,0.2,68.3,109,0.11,86.4,1.403669725,1.818181818,0.790509259,0.065,1,0,1,5800,7.95656884,0.134473395,-0.421833056,0.426835728,12.61563353,71.63559887,64.21251657,30.09250682,0.071691504,-0.393792396,0.393792396,0.071691504,1.545667576,1.761563353,1.761563353,16.31167926,10.57306821,1.74779076,-1.833244361,1.589976347,-1.973027759,4.248344049,0.13404629,1.376293293,2.359982081,14.76802737,4.007793131,2.902220322,2.902220322,2.156927897,1.424094173,1.424094173,0.845811453,0.845811453,0.212014534,0.212014534,0,0,-0.08,8.762360084,4.60208447,2.41191667,3.284168941,29.03408882,10.21305479,0,0,0,0,0,0,4.722573621,0,12.87073302,10.21305479,0,0,0,8.885994303,8.707312344,0,0,23.08378781,0,4.722573621,0,40.46,4.163420681,0,8.707312344,0,0,4.722573621,0,0,10.21305479,0,0,15.76472115,0,0,-0.382093615,0.86786066,1,4.68208447,2,2,0,0,0,0.68208447,2,2,2,0,1,0,0,0.68208447,2.36961275,0,-0.764010183,17.30577814,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,P403,PPG,70,PEG,40,158,0.21,64.2,113,0.13,84.1,1.398230088,1.615384615,0.763376932,0.069,1,0,5,5800,7.95656884,0.134473395,-0.421833056,0.426835728,12.61563353,71.63559887,64.21251657,30.09250682,0.071691504,-0.393792396,0.393792396,0.071691504,1.545667576,1.761563353,1.761563353,16.31167926,10.57306821,1.74779076,-1.833244361,1.589976347,-1.973027759,4.248344049,0.13404629,1.376293293,2.359982081,14.76802737,4.007793131,2.902220322,2.902220322,2.156927897,1.424094173,1.424094173,0.845811453,0.845811453,0.212014534,0.212014534,0,0,-0.08,8.762360084,4.60208447,2.41191667,3.284168941,29.03408882,10.21305479,0,0,0,0,0,0,4.722573621,0,12.87073302,10.21305479,0,0,0,8.885994303,8.707312344,0,0,23.08378781,0,4.722573621,0,40.46,4.163420681,0,8.707312344,0,0,4.722573621,0,0,10.21305479,0,0,15.76472115,0,0,-0.382093615,0.86786066,1,4.68208447,2,2,0,0,0,0.68208447,2,2,2,0,1,0,0,0.68208447,2.36961275,0,-0.764010183,17.30577814,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
